Omics,Gene,Cell,Weight
1,42,235,1.0
1,43,235,1.0
1,44,235,1.0
1,45,235,0.0
1,46,235,1.0
1,47,235,0.0
1,48,235,1.0
1,49,235,1.0
1,50,235,0.0
1,51,235,1.0
1,52,235,1.0
1,53,235,1.0
1,54,235,1.0
1,55,235,1.0
1,56,235,1.0
1,57,235,1.0
1,58,235,1.0
1,59,235,1.0
1,60,235,1.0
1,61,235,1.0
1,62,235,1.0
0,2,236,0.0
0,3,236,16.26197233
0,4,236,18.83869706
0,5,236,0.0
0,6,236,0.0
0,7,236,0.0
0,8,236,21.2879081
0,9,236,0.0
0,10,236,0.0
0,11,236,0.0
0,12,236,0.0
0,13,236,0.0
0,14,236,13.71385469
0,15,236,18.83116124
0,16,236,6.7502708
0,17,236,0.0
0,18,236,0.0
0,19,236,17.86760386
0,20,236,8.58607809
0,21,236,3.28699219
0,22,236,0.0
0,23,236,0.0
0,24,236,19.08284309
0,25,236,17.6883466
0,26,236,12.88057664
0,27,236,17.05817428
0,28,236,0.0
0,29,236,0.0
0,30,236,5.15420485
0,31,236,0.0
0,32,236,5.60164056
0,33,236,20.68271429
0,34,236,19.60370143
0,35,236,0.0
1,36,236,0.0
1,37,236,1.0
1,38,236,1.0
1,39,236,1.0
1,40,236,1.0
1,41,236,0.0
1,42,236,1.0
1,43,236,1.0
1,44,236,1.0
1,45,236,0.0
1,46,236,0.0
1,47,236,0.0
1,48,236,1.0
1,49,236,1.0
1,50,236,0.0
1,51,236,1.0
1,52,236,0.0
1,53,236,1.0
1,54,236,0.0
1,55,236,1.0
1,56,236,1.0
1,57,236,1.0
1,58,236,0.0
1,59,236,1.0
1,60,236,1.0
1,61,236,1.0
1,62,236,1.0
0,2,237,0.0
0,3,237,0.0
0,4,237,19.73606548
0,5,237,0.0
0,6,237,0.0
0,7,237,0.0
0,8,237,21.38050004
0,9,237,0.0
0,10,237,0.0
0,11,237,10.95749812
0,12,237,0.0
0,13,237,0.0
0,14,237,13.93603271
0,15,237,18.68733684
0,16,237,0.0
0,17,237,0.0
0,18,237,17.05804015
0,19,237,17.89972211
0,20,237,12.09476028
0,21,237,6.36977566
0,22,237,2.9065385
0,23,237,6.62282726
0,24,237,19.88361286
0,25,237,18.25014049
0,26,237,13.25343054
0,27,237,16.04349794
0,28,237,0.0
0,29,237,0.0
0,30,237,0.0
0,31,237,0.0
0,32,237,6.99503058
0,33,237,20.07050643
0,34,237,19.64659614
0,35,237,15.70316065
1,36,237,1.0
1,37,237,1.0
1,38,237,1.0
1,39,237,1.0
1,40,237,1.0
1,41,237,1.0
1,42,237,0.0
1,43,237,1.0
1,44,237,1.0
1,45,237,0.0
1,46,237,0.0
1,47,237,0.0
1,48,237,1.0
1,49,237,1.0
1,50,237,0.0
1,51,237,0.0
1,52,237,0.0
1,53,237,1.0
1,54,237,0.0
1,55,237,0.0
1,56,237,1.0
1,57,237,1.0
1,58,237,0.0
1,59,237,1.0
1,60,237,1.0
1,61,237,1.0
1,62,237,1.0
0,2,238,0.0
0,3,238,0.0
0,4,238,18.28719705
0,5,238,0.0
0,6,238,0.0
0,7,238,0.0
0,8,238,21.98448335
0,9,238,0.0
0,10,238,0.0
0,11,238,15.59012593
0,12,238,0.0
0,13,238,0.0
0,14,238,0.0
0,15,238,19.19163619
0,16,238,0.0
0,17,238,0.0
0,18,238,0.0
0,19,238,21.3619655
0,20,238,8.42188389
0,21,238,6.96892368
0,22,238,0.0
0,23,238,7.34551182
0,24,238,17.99426394
0,25,238,19.37736768
0,26,238,12.61166716
0,27,238,15.97116776
0,28,238,0.0
0,29,238,13.0557904
0,30,238,0.0
0,31,238,0.0
0,32,238,0.0
0,33,238,20.88640413
0,34,238,20.4049783
0,35,238,0.0
1,36,238,1.0
1,37,238,1.0
1,38,238,1.0
1,39,238,1.0
1,40,238,1.0
1,41,238,1.0
1,42,238,0.0
1,43,238,1.0
1,44,238,1.0
1,45,238,0.0
1,46,238,0.0
1,47,238,0.0
1,48,238,1.0
1,49,238,1.0
1,50,238,0.0
1,51,238,0.0
1,52,238,0.0
1,53,238,1.0
1,54,238,1.0
1,55,238,0.0
1,56,238,1.0
1,57,238,1.0
1,58,238,0.0
1,59,238,1.0
1,60,238,1.0
1,61,238,1.0
1,62,238,1.0
0,2,239,0.0
0,3,239,0.0
0,4,239,20.54463597
0,5,239,0.0
0,6,239,0.0
0,7,239,0.0
0,8,239,21.42523744
0,9,239,0.0
0,10,239,0.0
0,11,239,15.43653857
0,12,239,0.0
0,13,239,0.0
0,14,239,0.0
0,15,239,19.01693742
0,16,239,0.0
0,17,239,0.0
0,18,239,15.60393702
0,19,239,16.42883036
0,20,239,11.5212991
0,21,239,5.22926488
0,22,239,0.0
0,23,239,0.0
0,24,239,20.38089122
0,25,239,19.56528708
0,26,239,11.81963162
0,27,239,16.4261512
0,28,239,0.0
0,29,239,0.0
0,30,239,0.0
0,31,239,0.0
0,32,239,7.62114468
0,33,239,20.07217209
0,34,239,20.45434267
0,35,239,0.0
1,36,239,0.0
1,37,239,1.0
1,38,239,1.0
1,39,239,0.0
1,40,239,1.0
1,41,239,1.0
1,42,239,1.0
1,43,239,1.0
1,44,239,1.0
1,45,239,0.0
1,46,239,0.0
1,47,239,0.0
1,48,239,1.0
1,49,239,1.0
1,50,239,1.0
1,51,239,0.0
1,52,239,0.0
1,53,239,1.0
1,54,239,1.0
1,55,239,0.0
1,56,239,1.0
1,57,239,1.0
1,58,239,0.0
1,59,239,1.0
1,60,239,1.0
1,61,239,1.0
1,62,239,1.0
0,2,240,0.0
0,3,240,18.42296684
0,4,240,19.66259742
0,5,240,0.0
0,6,240,0.0
0,7,240,0.0
0,8,240,22.5918729
0,9,240,0.0
0,10,240,0.0
0,11,240,16.59981757
0,12,240,0.0
0,13,240,0.0
0,14,240,15.26864193
0,15,240,20.60518056
0,16,240,10.59400421
0,17,240,0.0
0,18,240,0.0
0,19,240,19.40281354
0,20,240,15.43223811
0,21,240,8.48881598
0,22,240,0.0
0,23,240,10.58044469
0,24,240,18.80695266
0,25,240,19.57997594
0,26,240,14.11667788
0,27,240,16.88870789
0,28,240,0.0
0,29,240,16.91265348
0,30,240,0.0
0,31,240,0.0
0,32,240,8.95693019
0,33,240,21.1567995
0,34,240,20.5566591
0,35,240,0.0
1,36,240,0.0
1,37,240,1.0
1,38,240,1.0
1,39,240,1.0
1,40,240,1.0
1,41,240,1.0
1,42,240,0.0
1,43,240,1.0
1,44,240,1.0
1,45,240,0.0
1,46,240,0.0
1,47,240,0.0
1,48,240,1.0
1,49,240,0.0
1,50,240,0.0
1,51,240,1.0
1,52,240,0.0
1,53,240,1.0
1,54,240,0.0
1,55,240,0.0
1,56,240,1.0
1,57,240,1.0
1,58,240,0.0
1,59,240,1.0
1,60,240,1.0
1,61,240,1.0
1,62,240,1.0
0,2,241,0.0
0,3,241,0.0
0,4,241,19.18066003
0,5,241,0.0
0,6,241,0.0
0,7,241,0.0
0,8,241,21.27933399
0,9,241,0.0
0,10,241,0.0
0,11,241,0.0
0,12,241,0.0
0,13,241,5.94041896
0,14,241,12.93646614
0,15,241,18.13689742
0,16,241,0.0
0,17,241,0.0
0,18,241,15.21654681
0,19,241,18.60108043
0,20,241,0.0
0,21,241,4.71921875
0,22,241,0.0
0,23,241,12.18192215
0,24,241,20.08013738
0,25,241,17.98093044
0,26,241,13.36602525
0,27,241,15.5707296
0,28,241,0.0
0,29,241,0.0
0,30,241,5.76766933
0,31,241,0.0
0,32,241,12.58452497
0,33,241,19.67611474
0,34,241,19.95974917
0,35,241,0.0
1,36,241,0.0
1,37,241,1.0
1,38,241,1.0
1,39,241,1.0
1,40,241,1.0
1,41,241,1.0
1,42,241,0.0
1,43,241,1.0
1,44,241,1.0
1,45,241,0.0
1,46,241,0.0
1,47,241,0.0
1,48,241,1.0
1,49,241,0.0
1,50,241,0.0
1,51,241,1.0
1,52,241,0.0
1,53,241,1.0
1,54,241,0.0
1,55,241,1.0
1,56,241,1.0
1,57,241,1.0
1,58,241,0.0
1,59,241,1.0
1,60,241,1.0
1,61,241,1.0
1,62,241,1.0
0,2,242,0.0
0,3,242,17.99429986
0,4,242,19.52194215
0,5,242,0.0
0,6,242,0.0
0,7,242,0.0
0,8,242,22.24882801
0,9,242,0.0
0,10,242,0.0
0,11,242,0.0
0,12,242,0.0
0,13,242,9.30853043
0,14,242,0.0
0,15,242,20.3166203
0,16,242,10.68363503
0,17,242,0.0
0,18,242,0.0
0,19,242,18.11139006
0,20,242,13.78971291
0,21,242,0.0
0,22,242,0.0
0,23,242,0.0
0,24,242,16.55644146
0,25,242,18.05811151
0,26,242,12.02333144
0,27,242,15.99948813
0,28,242,0.0
0,29,242,15.23324324
0,30,242,0.0
0,31,242,6.94065612
0,32,242,0.0
0,33,242,21.50229639
0,34,242,20.50597791
0,35,242,0.0
1,36,242,0.0
1,37,242,1.0
1,38,242,1.0
1,39,242,1.0
1,40,242,1.0
1,41,242,1.0
1,42,242,1.0
1,43,242,1.0
1,44,242,1.0
1,45,242,0.0
1,46,242,0.0
1,47,242,1.0
1,48,242,1.0
1,49,242,0.0
1,50,242,0.0
1,51,242,0.0
1,52,242,0.0
1,53,242,1.0
1,54,242,0.0
1,55,242,0.0
1,56,242,1.0
1,57,242,1.0
1,58,242,0.0
1,59,242,1.0
1,60,242,1.0
1,61,242,1.0
1,62,242,1.0
0,2,243,0.0
0,3,243,10.40430422
0,4,243,19.34265772
0,5,243,0.0
0,6,243,0.0
0,7,243,0.0
0,8,243,21.14255516
0,9,243,0.0
0,10,243,13.30991508
0,11,243,0.0
0,12,243,0.0
0,13,243,0.0
0,14,243,0.0
0,15,243,17.91988838
0,16,243,0.0
0,17,243,0.0
0,18,243,0.0
0,19,243,17.83573841
0,20,243,4.05040162
0,21,243,0.0
0,22,243,0.0
0,23,243,0.0
0,24,243,18.67505485
0,25,243,19.80999732
0,26,243,11.76822645
0,27,243,15.66822227
0,28,243,0.0
0,29,243,0.0
0,30,243,12.6067177
0,31,243,0.0
0,32,243,0.0
0,33,243,20.34466146
0,34,243,18.6594767
0,35,243,0.0
1,36,243,0.0
1,37,243,0.0
1,38,243,1.0
1,39,243,1.0
1,40,243,1.0
1,41,243,1.0
1,42,243,1.0
1,43,243,1.0
1,44,243,1.0
1,45,243,0.0
1,46,243,0.0
1,47,243,0.0
1,48,243,1.0
1,49,243,0.0
1,50,243,0.0
1,51,243,0.0
1,52,243,0.0
1,53,243,1.0
1,54,243,0.0
1,55,243,0.0
1,56,243,1.0
1,57,243,1.0
1,58,243,0.0
1,59,243,1.0
1,60,243,1.0
1,61,243,1.0
1,62,243,1.0
0,2,244,0.0
0,3,244,18.02076409
0,4,244,19.73580497
0,5,244,0.0
0,6,244,0.0
0,7,244,0.0
0,8,244,22.62530029
0,9,244,0.0
0,10,244,0.0
0,11,244,12.13029865
0,12,244,0.0
0,13,244,7.84297094
0,14,244,15.42721231
0,15,244,17.92154778
0,16,244,0.0
0,17,244,0.0
0,18,244,0.0
0,19,244,18.02149329
0,20,244,13.24663065
0,21,244,5.36806113
0,22,244,0.0
0,23,244,0.0
0,24,244,20.80135911
0,25,244,18.84905981
0,26,244,13.57872226
0,27,244,15.85961443
0,28,244,0.0
0,29,244,15.76165011
0,30,244,0.0
0,31,244,0.0
0,32,244,0.0
0,33,244,21.18919274
0,34,244,21.33045572
0,35,244,0.0
1,36,244,0.0
1,37,244,0.0
1,38,244,1.0
1,39,244,1.0
1,40,244,1.0
1,41,244,1.0
1,42,244,0.0
1,43,244,1.0
1,44,244,1.0
1,45,244,0.0
1,46,244,0.0
1,47,244,0.0
1,48,244,1.0
1,49,244,1.0
1,50,244,0.0
1,51,244,0.0
1,52,244,0.0
1,53,244,1.0
1,54,244,1.0
1,55,244,0.0
1,56,244,1.0
1,57,244,0.0
1,58,244,0.0
1,59,244,1.0
1,60,244,1.0
1,61,244,1.0
1,62,244,0.0
0,2,245,0.0
0,3,245,11.65174965
0,4,245,20.65924181
0,5,245,0.0
0,6,245,0.0
0,7,245,0.0
0,8,245,21.62593025
0,9,245,0.0
0,10,245,0.0
0,11,245,15.71885119
0,12,245,0.0
0,13,245,0.0
0,14,245,14.73152631
0,15,245,19.33318579
0,16,245,0.0
0,17,245,0.0
0,18,245,0.0
0,19,245,17.8909552
0,20,245,12.81890389
0,21,245,0.0
0,22,245,0.0
0,23,245,0.0
0,24,245,18.583702
0,25,245,18.30114505
0,26,245,12.43394347
0,27,245,16.68675764
0,28,245,0.0
0,29,245,0.0
0,30,245,0.0
0,31,245,4.93060942
0,32,245,5.92129318
0,33,245,21.16800486
0,34,245,20.99412055
0,35,245,16.41734861
1,36,245,0.0
1,37,245,0.0
1,38,245,1.0
1,39,245,1.0
1,40,245,1.0
1,41,245,1.0
1,42,245,0.0
1,43,245,1.0
1,44,245,1.0
1,45,245,0.0
1,46,245,0.0
1,47,245,0.0
1,48,245,1.0
1,49,245,1.0
1,50,245,0.0
1,51,245,0.0
1,52,245,0.0
1,53,245,1.0
1,54,245,0.0
1,55,245,1.0
1,56,245,1.0
1,57,245,0.0
1,58,245,0.0
1,59,245,1.0
1,60,245,1.0
1,61,245,1.0
1,62,245,0.0
0,2,246,0.0
0,3,246,15.96099887
0,4,246,19.31183342
0,5,246,0.0
0,6,246,0.0
0,7,246,0.0
0,8,246,20.97863143
0,9,246,0.0
0,10,246,0.0
0,11,246,0.0
0,12,246,0.0
0,13,246,0.0
0,14,246,15.05851237
0,15,246,18.37839704
0,16,246,0.0
0,17,246,0.0
0,18,246,0.0
0,19,246,16.10073675
0,20,246,11.72997689
0,21,246,3.5823346
0,22,246,0.0
0,23,246,0.0
0,24,246,19.64256493
0,25,246,20.1442229
0,26,246,13.22292856
0,27,246,17.184655
0,28,246,0.0
0,29,246,0.0
0,30,246,0.0
0,31,246,0.0
0,32,246,9.43888855
0,33,246,20.33967594
0,34,246,19.78708282
0,35,246,0.0
1,36,246,0.0
1,37,246,0.0
1,38,246,1.0
1,39,246,1.0
1,40,246,1.0
1,41,246,1.0
1,42,246,0.0
1,43,246,1.0
1,44,246,1.0
1,45,246,1.0
1,46,246,0.0
1,47,246,0.0
1,48,246,1.0
1,49,246,1.0
1,50,246,0.0
1,51,246,1.0
1,52,246,0.0
1,53,246,1.0
1,54,246,0.0
1,55,246,0.0
1,56,246,1.0
1,57,246,0.0
1,58,246,0.0
1,59,246,1.0
1,60,246,1.0
1,61,246,1.0
1,62,246,1.0
0,2,247,0.0
0,3,247,16.71260598
0,4,247,19.70651398
0,5,247,0.0
0,6,247,0.0
0,7,247,0.0
0,8,247,21.42719739
0,9,247,0.0
0,10,247,0.0
0,11,247,15.8927259
0,12,247,0.0
0,13,247,0.0
0,14,247,14.38234642
0,15,247,19.38423251
0,16,247,0.0
0,17,247,0.0
0,18,247,16.81570315
0,19,247,18.57830856
0,20,247,9.17703788
0,21,247,0.0
0,22,247,0.0
0,23,247,3.92777803
0,24,247,19.63515114
0,25,247,19.44882446
0,26,247,12.08957564
0,27,247,15.7188871
0,28,247,0.0
0,29,247,17.80666667
0,30,247,0.0
0,31,247,3.12475333
0,32,247,0.0
0,33,247,20.57244116
0,34,247,21.03045232
0,35,247,0.0
1,36,247,0.0
1,37,247,0.0
1,38,247,1.0
1,39,247,0.0
1,40,247,1.0
1,41,247,1.0
1,42,247,1.0
1,43,247,1.0
1,44,247,1.0
1,45,247,0.0
1,46,247,0.0
1,47,247,0.0
1,48,247,1.0
1,49,247,1.0
1,50,247,0.0
1,51,247,1.0
1,52,247,0.0
1,53,247,1.0
1,54,247,0.0
1,55,247,1.0
1,56,247,1.0
1,57,247,0.0
1,58,247,1.0
1,59,247,1.0
1,60,247,1.0
1,61,247,1.0
1,62,247,0.0
0,2,248,0.0
0,3,248,11.04429097
0,4,248,20.66685688
0,5,248,0.0
0,6,248,0.0
0,7,248,0.0
0,8,248,22.38204233
0,9,248,0.0
0,10,248,0.0
0,11,248,0.0
0,12,248,0.0
0,13,248,0.0
0,14,248,16.73103741
0,15,248,20.16387332
0,16,248,6.75179881
0,17,248,0.0
0,18,248,0.0
0,19,248,19.69393044
0,20,248,13.30079817
0,21,248,5.7653988
0,22,248,0.0
0,23,248,0.0
0,24,248,19.38573633
0,25,248,19.28374722
0,26,248,14.00076234
0,27,248,18.82347685
0,28,248,0.0
0,29,248,0.0
0,30,248,14.01941956
0,31,248,2.57160322
0,32,248,0.0
0,33,248,20.9935499
0,34,248,21.27834922
0,35,248,0.0
1,36,248,0.0
1,37,248,1.0
1,38,248,1.0
1,39,248,1.0
1,40,248,1.0
1,41,248,1.0
1,42,248,0.0
1,43,248,1.0
1,44,248,1.0
1,45,248,0.0
1,46,248,0.0
1,47,248,0.0
1,48,248,1.0
1,49,248,0.0
1,50,248,1.0
1,51,248,1.0
1,52,248,0.0
1,53,248,1.0
1,54,248,0.0
1,55,248,0.0
1,56,248,1.0
1,57,248,0.0
1,58,248,0.0
1,59,248,1.0
1,60,248,1.0
1,61,248,1.0
1,62,248,0.0
0,2,249,0.0
0,3,249,16.71746614
0,4,249,20.10988858
0,5,249,0.0
0,6,249,0.0
0,7,249,0.0
0,8,249,21.01653443
0,9,249,0.0
0,10,249,0.0
0,11,249,0.0
0,12,249,0.0
0,13,249,0.0
0,14,249,14.22035076
0,15,249,18.78596659
0,16,249,6.12849788
0,17,249,0.0
0,18,249,0.0
0,19,249,17.43532606
0,20,249,10.71918751
0,21,249,6.78814498
0,22,249,0.0
0,23,249,0.0
0,24,249,19.26624328
0,25,249,20.27455959
0,26,249,11.55097804
0,27,249,16.50757823
0,28,249,0.0
0,29,249,0.0
0,30,249,0.0
0,31,249,0.0
0,32,249,0.0
0,33,249,19.18355778
0,34,249,20.78062424
0,35,249,0.0
1,36,249,0.0
1,37,249,1.0
1,38,249,1.0
1,39,249,1.0
1,40,249,1.0
1,41,249,1.0
1,42,249,1.0
1,43,249,1.0
1,44,249,1.0
1,45,249,0.0
1,46,249,0.0
1,47,249,0.0
1,48,249,1.0
1,49,249,1.0
1,50,249,1.0
1,51,249,0.0
1,52,249,0.0
1,53,249,1.0
1,54,249,0.0
1,55,249,0.0
1,56,249,1.0
1,57,249,0.0
1,58,249,0.0
1,59,249,1.0
1,60,249,1.0
1,61,249,1.0
1,62,249,0.0
0,2,250,0.0
0,3,250,0.0
0,4,250,19.82492535
0,5,250,0.0
0,6,250,0.0
0,7,250,0.0
0,8,250,21.64900554
0,9,250,0.0
0,10,250,0.0
0,11,250,0.0
0,12,250,0.0
0,13,250,0.0
0,14,250,0.0
0,15,250,18.65759988
0,16,250,0.0
0,17,250,0.0
0,18,250,16.62608998
0,19,250,19.760963
0,20,250,11.85275919
0,21,250,3.58868588
0,22,250,0.0
0,23,250,0.0
0,24,250,18.88800637
0,25,250,19.38714716
0,26,250,13.39994936
0,27,250,15.31383793
0,28,250,0.0
0,29,250,0.0
0,30,250,12.6313309
0,31,250,0.0
0,32,250,0.0
0,33,250,20.62411867
0,34,250,20.68109942
0,35,250,0.0
1,36,250,0.0
1,37,250,0.0
1,38,250,1.0
1,39,250,1.0
1,40,250,1.0
1,41,250,1.0
1,42,250,0.0
1,43,250,1.0
1,44,250,1.0
1,45,250,0.0
1,46,250,0.0
1,47,250,0.0
1,48,250,1.0
1,49,250,1.0
1,50,250,1.0
1,51,250,1.0
1,52,250,0.0
1,53,250,1.0
1,54,250,0.0
1,55,250,0.0
1,56,250,1.0
1,57,250,1.0
1,58,250,0.0
1,59,250,1.0
1,60,250,1.0
1,61,250,1.0
1,62,250,0.0
0,2,251,0.0
0,3,251,0.0
0,4,251,18.23708197
0,5,251,0.0
0,6,251,0.0
0,7,251,0.0
0,8,251,21.75138049
0,9,251,0.0
0,10,251,0.0
0,11,251,0.0
0,12,251,0.0
0,13,251,0.0
0,14,251,0.0
0,15,251,20.27827864
0,16,251,0.0
0,17,251,0.0
0,18,251,0.0
0,19,251,15.20421554
0,20,251,13.22296724
0,21,251,4.70136854
0,22,251,0.0
0,23,251,0.0
0,24,251,19.37883183
0,25,251,19.45816365
0,26,251,11.46885092
0,27,251,16.67897802
0,28,251,0.0
0,29,251,0.0
0,30,251,0.0
0,31,251,0.0
0,32,251,7.25892362
0,33,251,20.64963244
0,34,251,20.43722188
0,35,251,0.0
1,36,251,0.0
1,37,251,0.0
1,38,251,1.0
1,39,251,1.0
1,40,251,1.0
1,41,251,1.0
1,42,251,1.0
1,43,251,1.0
1,44,251,1.0
1,45,251,0.0
1,46,251,0.0
1,47,251,0.0
1,48,251,1.0
1,49,251,1.0
1,50,251,0.0
1,51,251,1.0
1,52,251,0.0
1,53,251,1.0
1,54,251,0.0
1,55,251,0.0
1,56,251,0.0
1,57,251,0.0
1,58,251,0.0
1,59,251,1.0
1,60,251,1.0
1,61,251,1.0
1,62,251,0.0
0,2,252,0.0
0,3,252,18.96631105
0,4,252,18.212964
0,5,252,16.62399119
0,6,252,0.0
0,7,252,0.0
0,8,252,22.52535677
0,9,252,0.0
0,10,252,0.0
0,11,252,0.0
0,12,252,0.0
0,13,252,0.0
0,14,252,6.34816023
0,15,252,17.78293457
0,16,252,0.0
0,17,252,0.0
0,18,252,0.0
0,19,252,20.83742684
0,20,252,12.19220776
0,21,252,7.12911507
0,22,252,0.0
0,23,252,9.08780896
0,24,252,21.33146494
0,25,252,19.79853419
0,26,252,13.06757305
0,27,252,17.72553239
0,28,252,13.7731955
0,29,252,14.48973975
0,30,252,0.0
0,31,252,0.0
0,32,252,0.0
0,33,252,20.13693807
0,34,252,21.04354827
0,35,252,17.89689392
1,36,252,0.0
1,37,252,0.0
1,38,252,1.0
1,39,252,1.0
1,40,252,1.0
1,41,252,1.0
1,42,252,1.0
1,43,252,1.0
1,44,252,1.0
1,45,252,0.0
1,46,252,0.0
1,47,252,0.0
1,48,252,1.0
1,49,252,1.0
1,50,252,1.0
1,51,252,0.0
1,52,252,0.0
1,53,252,1.0
1,54,252,0.0
1,55,252,0.0
1,56,252,1.0
1,57,252,1.0
1,58,252,1.0
1,59,252,1.0
1,60,252,1.0
1,61,252,1.0
1,62,252,0.0
0,2,253,0.0
0,3,253,18.69595538
0,4,253,19.19600081
0,5,253,16.17144292
0,6,253,0.0
0,7,253,0.0
0,8,253,22.1899304
0,9,253,0.0
0,10,253,10.35700289
0,11,253,15.66273401
0,12,253,0.0
0,13,253,6.64299166
0,14,253,15.62636439
0,15,253,17.81020525
0,16,253,7.24620332
0,17,253,0.0
0,18,253,16.82477576
0,19,253,19.41503344
0,20,253,12.30613817
0,21,253,0.0
0,22,253,0.0
0,23,253,0.0
0,24,253,19.51034587
0,25,253,18.60975502
0,26,253,11.77026295
0,27,253,17.40741275
0,28,253,16.75153854
0,29,253,0.0
0,30,253,14.28310613
0,31,253,0.0
0,32,253,0.0
0,33,253,20.07671107
0,34,253,20.2729514
0,35,253,0.0
1,36,253,0.0
1,37,253,1.0
1,38,253,1.0
1,39,253,1.0
1,40,253,1.0
1,41,253,1.0
1,42,253,0.0
1,43,253,1.0
1,44,253,1.0
1,45,253,0.0
1,46,253,1.0
1,47,253,1.0
1,48,253,1.0
1,49,253,1.0
1,50,253,1.0
1,51,253,0.0
1,52,253,0.0
1,53,253,1.0
1,54,253,1.0
1,55,253,0.0
1,56,253,1.0
1,57,253,1.0
1,58,253,0.0
1,59,253,1.0
1,60,253,1.0
1,61,253,1.0
1,62,253,1.0
0,2,254,0.0
0,3,254,18.5425649
0,4,254,19.35101338
0,5,254,0.0
0,6,254,0.0
0,7,254,0.0
0,8,254,22.64725665
0,9,254,0.0
0,10,254,0.0
0,11,254,0.0
0,12,254,0.0
0,13,254,6.27090313
0,14,254,14.8267156
0,15,254,20.66979718
0,16,254,0.0
0,17,254,0.0
0,18,254,0.0
0,19,254,18.3459789
0,20,254,15.14158372
0,21,254,5.60535319
0,22,254,0.0
0,23,254,0.0
0,24,254,20.52999458
0,25,254,19.3994511
0,26,254,13.23635245
0,27,254,17.54631227
0,28,254,0.0
0,29,254,0.0
0,30,254,13.84013206
0,31,254,5.18028986
0,32,254,0.0
0,33,254,21.76866373
0,34,254,19.76563168
0,35,254,0.0
1,36,254,1.0
1,37,254,0.0
1,38,254,1.0
1,39,254,1.0
1,40,254,1.0
1,41,254,1.0
1,42,254,1.0
1,43,254,1.0
1,44,254,1.0
1,45,254,1.0
1,46,254,1.0
1,47,254,0.0
1,48,254,1.0
1,49,254,1.0
1,50,254,1.0
1,51,254,0.0
1,52,254,0.0
1,53,254,1.0
1,54,254,1.0
1,55,254,0.0
1,56,254,1.0
1,57,254,0.0
1,58,254,0.0
1,59,254,1.0
1,60,254,1.0
1,61,254,1.0
1,62,254,0.0
0,2,255,0.0
0,3,255,17.91372317
0,4,255,19.72365985
0,5,255,0.0
0,6,255,19.25197595
0,7,255,0.0
0,8,255,22.69372691
0,9,255,0.0
0,10,255,0.0
0,11,255,0.0
0,12,255,0.0
0,13,255,0.0
0,14,255,15.74474973
0,15,255,19.59510273
0,16,255,13.66778915
0,17,255,0.0
0,18,255,0.0
0,19,255,20.68683842
0,20,255,14.05012883
0,21,255,6.02210163
0,22,255,0.0
0,23,255,11.98212999
0,24,255,19.67051488
0,25,255,20.47249336
0,26,255,13.29047281
0,27,255,17.21809169
0,28,255,0.0
0,29,255,0.0
0,30,255,0.0
0,31,255,4.71699809
0,32,255,0.0
0,33,255,21.36567508
0,34,255,20.46996766
0,35,255,0.0
1,36,255,0.0
1,37,255,0.0
1,38,255,1.0
1,39,255,1.0
1,40,255,1.0
1,41,255,1.0
1,42,255,1.0
1,43,255,1.0
1,44,255,1.0
1,45,255,0.0
1,46,255,1.0
1,47,255,1.0
1,48,255,1.0
1,49,255,1.0
1,50,255,0.0
1,51,255,0.0
1,52,255,0.0
1,53,255,1.0
1,54,255,1.0
1,55,255,1.0
1,56,255,1.0
1,57,255,1.0
1,58,255,0.0
1,59,255,1.0
1,60,255,1.0
1,61,255,1.0
1,62,255,0.0
0,2,256,0.0
0,3,256,15.53283314
0,4,256,19.27238484
0,5,256,0.0
0,6,256,0.0
0,7,256,0.0
0,8,256,22.75112299
0,9,256,0.0
0,10,256,0.0
0,11,256,0.0
0,12,256,0.0
0,13,256,0.0
0,14,256,15.97245412
0,15,256,19.28595852
0,16,256,6.12461545
0,17,256,0.0
0,18,256,17.06028158
0,19,256,18.5181354
0,20,256,14.5518855
0,21,256,6.05550575
0,22,256,0.0
0,23,256,11.95625222
0,24,256,17.51466517
0,25,256,20.10839641
0,26,256,13.12879197
0,27,256,17.21122845
0,28,256,0.0
0,29,256,0.0
0,30,256,10.19535236
0,31,256,3.65174097
0,32,256,0.0
0,33,256,20.81138655
0,34,256,19.84622621
0,35,256,0.0
1,36,256,0.0
1,37,256,1.0
1,38,256,1.0
1,39,256,1.0
1,40,256,1.0
1,41,256,1.0
1,42,256,0.0
1,43,256,1.0
1,44,256,1.0
1,45,256,1.0
1,46,256,0.0
1,47,256,1.0
1,48,256,1.0
1,49,256,0.0
1,50,256,0.0
1,51,256,0.0
1,52,256,0.0
1,53,256,1.0
1,54,256,1.0
1,55,256,0.0
1,56,256,1.0
1,57,256,1.0
1,58,256,0.0
1,59,256,1.0
1,60,256,1.0
1,61,256,1.0
1,62,256,1.0
0,2,257,0.0
0,3,257,16.62733364
0,4,257,19.09628494
0,5,257,14.70087483
0,6,257,0.0
0,7,257,0.0
0,8,257,21.49359545
0,9,257,0.0
0,10,257,0.0
0,11,257,0.0
0,12,257,0.0
0,13,257,0.0
0,14,257,0.0
0,15,257,18.17150284
0,16,257,0.0
0,17,257,0.0
0,18,257,15.38023129
0,19,257,19.46907837
0,20,257,12.75510651
0,21,257,4.63504414
0,22,257,0.0
0,23,257,10.99387695
0,24,257,21.38587028
0,25,257,19.88019009
